,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
327,Tamil Nadu,COIMBATORE,2003,Kharif,Horse-gram,5967.0,1710.0
328,Tamil Nadu,COIMBATORE,2003,Kharif,Jowar,94373.0,28512.0
329,Tamil Nadu,COIMBATORE,2003,Kharif,Korra,1.0,1.0
330,Tamil Nadu,COIMBATORE,2003,Kharif,Maize,21839.0,24570.0
331,Tamil Nadu,COIMBATORE,2003,Kharif,Moong(Green Gram),5730.0,1737.0
332,Tamil Nadu,COIMBATORE,2003,Kharif,Other Kharif pulses,15696.0,3363.0
333,Tamil Nadu,COIMBATORE,2003,Kharif,Ragi,174.0,240.0
334,Tamil Nadu,COIMBATORE,2003,Kharif,Rice,3654.0,10643.0
335,Tamil Nadu,COIMBATORE,2003,Kharif,Sesamum,874.0,279.0
336,Tamil Nadu,COIMBATORE,2003,Kharif,Small millets,19.0,12.0
337,Tamil Nadu,COIMBATORE,2003,Kharif,Sunflower,13.0,17.0
338,Tamil Nadu,COIMBATORE,2003,Kharif,Urad,1715.0,701.0
339,Tamil Nadu,COIMBATORE,2003,Rabi,Gram,4627.0,3427.0
340,Tamil Nadu,COIMBATORE,2003,Whole Year,Arecanut,1577.0,841.0
341,Tamil Nadu,COIMBATORE,2003,Whole Year,Ash Gourd,167.0,0.0
342,Tamil Nadu,COIMBATORE,2003,Whole Year,Banana,4983.0,145880.0
343,Tamil Nadu,COIMBATORE,2003,Whole Year,Beans & Mutter(Vegetable),2.0,0.0
344,Tamil Nadu,COIMBATORE,2003,Whole Year,Beet Root,290.0,0.0
345,Tamil Nadu,COIMBATORE,2003,Whole Year,Bhindi,337.0,2885.0
346,Tamil Nadu,COIMBATORE,2003,Whole Year,Bitter Gourd,233.0,0.0
347,Tamil Nadu,COIMBATORE,2003,Whole Year,Black pepper,127.0,25.0
348,Tamil Nadu,COIMBATORE,2003,Whole Year,Bottle Gourd,6.0,0.0
349,Tamil Nadu,COIMBATORE,2003,Whole Year,Brinjal,553.0,6182.0
350,Tamil Nadu,COIMBATORE,2003,Whole Year,Cabbage,5.0,318.0
351,Tamil Nadu,COIMBATORE,2003,Whole Year,Cardamom,813.0,63.0
352,Tamil Nadu,COIMBATORE,2003,Whole Year,Cashewnut,249.0,86.0
353,Tamil Nadu,COIMBATORE,2003,Whole Year,Cauliflower,55.0,0.0
354,Tamil Nadu,COIMBATORE,2003,Whole Year,Citrus Fruit,59.0,62.0
355,Tamil Nadu,COIMBATORE,2003,Whole Year,Coconut,99381.0,690200.0
356,Tamil Nadu,COIMBATORE,2003,Whole Year,Coriander,1747.0,911.0
357,Tamil Nadu,COIMBATORE,2003,Whole Year,Cucumber,47.0,0.0
358,Tamil Nadu,COIMBATORE,2003,Whole Year,Drum Stick,60.0,0.0
359,Tamil Nadu,COIMBATORE,2003,Whole Year,Dry chillies,1410.0,724.0
360,Tamil Nadu,COIMBATORE,2003,Whole Year,Grapes,365.0,1638.0
361,Tamil Nadu,COIMBATORE,2003,Whole Year,Jack Fruit,14.0,135.0
362,Tamil Nadu,COIMBATORE,2003,Whole Year,Lab-Lab,244.0,0.0
363,Tamil Nadu,COIMBATORE,2003,Whole Year,Mango,3793.0,10951.0
364,Tamil Nadu,COIMBATORE,2003,Whole Year,Onion,1330.0,18824.0
365,Tamil Nadu,COIMBATORE,2003,Whole Year,Orange,12.0,24.0
366,Tamil Nadu,COIMBATORE,2003,Whole Year,Other Citrus Fruit,213.0,0.0
367,Tamil Nadu,COIMBATORE,2003,Whole Year,Other Fresh Fruits,382.0,0.0
368,Tamil Nadu,COIMBATORE,2003,Whole Year,Other Vegetables,322.0,0.0
369,Tamil Nadu,COIMBATORE,2003,Whole Year,Papaya,218.0,0.0
370,Tamil Nadu,COIMBATORE,2003,Whole Year,Pome Fruit,156.0,1096.0
371,Tamil Nadu,COIMBATORE,2003,Whole Year,Pome Granet,38.0,0.0
372,Tamil Nadu,COIMBATORE,2003,Whole Year,Pump Kin,387.0,0.0
373,Tamil Nadu,COIMBATORE,2003,Whole Year,Redish,18.0,0.0
374,Tamil Nadu,COIMBATORE,2003,Whole Year,Ribed Guard,80.0,0.0
375,Tamil Nadu,COIMBATORE,2003,Whole Year,Snak Guard,108.0,0.0
376,Tamil Nadu,COIMBATORE,2003,Whole Year,Sugarcane,6299.0,548422.0
377,Tamil Nadu,COIMBATORE,2003,Whole Year,Sweet potato,1.0,14.0
378,Tamil Nadu,COIMBATORE,2003,Whole Year,Tapioca,459.0,14224.0
379,Tamil Nadu,COIMBATORE,2003,Whole Year,Tomato,4386.0,52229.0
380,Tamil Nadu,COIMBATORE,2003,Whole Year,Turmeric,1786.0,7945.0
381,Tamil Nadu,COIMBATORE,2003,Whole Year,Water Melon,21.0,0.0
382,Tamil Nadu,COIMBATORE,2003,Whole Year,Yam,5.0,0.0
383,Tamil Nadu,COIMBATORE,2004,Kharif,Arhar/Tur,296.0,198.0
384,Tamil Nadu,COIMBATORE,2004,Kharif,Bajra,460.0,865.0
385,Tamil Nadu,COIMBATORE,2004,Kharif,Castor seed,236.0,87.0
386,Tamil Nadu,COIMBATORE,2004,Kharif,Cotton(lint),11547.0,14808.0
387,Tamil Nadu,COIMBATORE,2004,Kharif,Dry ginger,1.0,19.0
388,Tamil Nadu,COIMBATORE,2004,Kharif,Groundnut,19147.0,24227.0
389,Tamil Nadu,COIMBATORE,2004,Kharif,Horse-gram,5056.0,2466.0
390,Tamil Nadu,COIMBATORE,2004,Kharif,Jowar,94888.0,32292.0
391,Tamil Nadu,COIMBATORE,2004,Kharif,Maize,24692.0,27779.0
392,Tamil Nadu,COIMBATORE,2004,Kharif,Moong(Green Gram),5435.0,2074.0
393,Tamil Nadu,COIMBATORE,2004,Kharif,Other Kharif pulses,17642.0,3779.0
394,Tamil Nadu,COIMBATORE,2004,Kharif,Ragi,167.0,261.0
395,Tamil Nadu,COIMBATORE,2004,Kharif,Rice,7239.0,24454.0
396,Tamil Nadu,COIMBATORE,2004,Kharif,Sesamum,1125.0,392.0
397,Tamil Nadu,COIMBATORE,2004,Kharif,Small millets,13.0,18.0
398,Tamil Nadu,COIMBATORE,2004,Kharif,Sunflower,453.0,482.0
399,Tamil Nadu,COIMBATORE,2004,Kharif,Urad,2186.0,802.0
400,Tamil Nadu,COIMBATORE,2004,Rabi,Gram,4146.0,3071.0
401,Tamil Nadu,COIMBATORE,2004,Rabi,Wheat,15.0,841.0
402,Tamil Nadu,COIMBATORE,2004,Whole Year,Arecanut,1574.0,1844.0
403,Tamil Nadu,COIMBATORE,2004,Whole Year,Banana,6102.0,285671.0
404,Tamil Nadu,COIMBATORE,2004,Whole Year,Cardamom,813.0,63.0
405,Tamil Nadu,COIMBATORE,2004,Whole Year,Cashewnut,292.0,106.0
406,Tamil Nadu,COIMBATORE,2004,Whole Year,Coconut,100160.0,924200.0
407,Tamil Nadu,COIMBATORE,2004,Whole Year,Coriander,1827.0,1329.0
408,Tamil Nadu,COIMBATORE,2004,Whole Year,Dry chillies,1058.0,469.0
409,Tamil Nadu,COIMBATORE,2004,Whole Year,Onion,1878.0,21165.0
410,Tamil Nadu,COIMBATORE,2004,Whole Year,Sugarcane,5883.0,679798.0
411,Tamil Nadu,COIMBATORE,2004,Whole Year,Sweet potato,2.0,30.0
412,Tamil Nadu,COIMBATORE,2004,Whole Year,Tapioca,579.0,23894.0
413,Tamil Nadu,COIMBATORE,2004,Whole Year,Turmeric,1822.0,9686.0
414,Tamil Nadu,COIMBATORE,2005,Kharif,Arhar/Tur,365.0,197.0
415,Tamil Nadu,COIMBATORE,2005,Kharif,Bajra,412.0,745.0
416,Tamil Nadu,COIMBATORE,2005,Kharif,Castor seed,486.0,178.0
417,Tamil Nadu,COIMBATORE,2005,Kharif,Cotton(lint),6436.0,5710.0
418,Tamil Nadu,COIMBATORE,2005,Kharif,Groundnut,22515.0,30471.0
419,Tamil Nadu,COIMBATORE,2005,Kharif,Horse-gram,4261.0,1837.0
420,Tamil Nadu,COIMBATORE,2005,Kharif,Jowar,77490.0,28383.0
421,Tamil Nadu,COIMBATORE,2005,Kharif,Maize,21662.0,841.0
422,Tamil Nadu,COIMBATORE,2005,Kharif,Moong(Green Gram),4456.0,1579.0
423,Tamil Nadu,COIMBATORE,2005,Kharif,Other Kharif pulses,12666.0,3077.0
424,Tamil Nadu,COIMBATORE,2005,Kharif,Ragi,69.0,116.0
425,Tamil Nadu,COIMBATORE,2005,Kharif,Rice,7406.0,20665.0
426,Tamil Nadu,COIMBATORE,2005,Kharif,Sesamum,1478.0,715.0
427,Tamil Nadu,COIMBATORE,2005,Kharif,Small millets,41.0,28.0
428,Tamil Nadu,COIMBATORE,2005,Kharif,Soyabean,19.0,841.0
429,Tamil Nadu,COIMBATORE,2005,Kharif,Sunflower,282.0,350.0
430,Tamil Nadu,COIMBATORE,2005,Kharif,Urad,1863.0,1302.0
431,Tamil Nadu,COIMBATORE,2005,Rabi,Gram,4500.0,3335.0
432,Tamil Nadu,COIMBATORE,2005,Whole Year,Arecanut,1556.0,4469.0
433,Tamil Nadu,COIMBATORE,2005,Whole Year,Banana,8056.0,395585.0
434,Tamil Nadu,COIMBATORE,2005,Whole Year,Black pepper,128.0,25.0
435,Tamil Nadu,COIMBATORE,2005,Whole Year,Cardamom,869.0,68.0
436,Tamil Nadu,COIMBATORE,2005,Whole Year,Cashewnut,303.0,115.0
437,Tamil Nadu,COIMBATORE,2005,Whole Year,Coconut,101541.0,10709.0
438,Tamil Nadu,COIMBATORE,2005,Whole Year,Coriander,2086.0,649.0
439,Tamil Nadu,COIMBATORE,2005,Whole Year,Dry chillies,1331.0,756.0
440,Tamil Nadu,COIMBATORE,2005,Whole Year,Onion,2366.0,27499.0
441,Tamil Nadu,COIMBATORE,2005,Whole Year,Sugarcane,8894.0,1237716.0
442,Tamil Nadu,COIMBATORE,2005,Whole Year,Tapioca,848.0,32403.0
443,Tamil Nadu,COIMBATORE,2005,Whole Year,Tobacco,327.0,489.0
444,Tamil Nadu,COIMBATORE,2005,Whole Year,Turmeric,2339.0,17867.0
445,Tamil Nadu,COIMBATORE,2006,Kharif,Rice,6221.0,24009.0
446,Tamil Nadu,COIMBATORE,2006,Kharif,Small millets,6.0,6.0
447,Tamil Nadu,COIMBATORE,2006,Rabi,Wheat,79.0,841.0
448,Tamil Nadu,COIMBATORE,2006,Whole Year,Arecanut,1602.0,3828.0
449,Tamil Nadu,COIMBATORE,2006,Whole Year,Arhar/Tur,544.0,398.0
450,Tamil Nadu,COIMBATORE,2006,Whole Year,Bajra,458.0,856.0
451,Tamil Nadu,COIMBATORE,2006,Whole Year,Banana,9948.0,396393.0
452,Tamil Nadu,COIMBATORE,2006,Whole Year,Black pepper,129.0,25.0
453,Tamil Nadu,COIMBATORE,2006,Whole Year,Cardamom,869.0,68.0
454,Tamil Nadu,COIMBATORE,2006,Whole Year,Cashewnut,294.0,134.0
455,Tamil Nadu,COIMBATORE,2006,Whole Year,Castor seed,280.0,103.0
456,Tamil Nadu,COIMBATORE,2006,Whole Year,Coconut,104197.0,14829.0
457,Tamil Nadu,COIMBATORE,2006,Whole Year,Coriander,1006.0,453.0
458,Tamil Nadu,COIMBATORE,2006,Whole Year,Cotton(lint),3698.0,6518.0
459,Tamil Nadu,COIMBATORE,2006,Whole Year,Dry chillies,1651.0,3304.0
460,Tamil Nadu,COIMBATORE,2006,Whole Year,Garlic,1.0,4.0
461,Tamil Nadu,COIMBATORE,2006,Whole Year,Gram,4191.0,3106.0
462,Tamil Nadu,COIMBATORE,2006,Whole Year,Groundnut,15645.0,26424.0
463,Tamil Nadu,COIMBATORE,2006,Whole Year,Horse-gram,4688.0,1587.0
464,Tamil Nadu,COIMBATORE,2006,Whole Year,Jowar,79210.0,61651.0
465,Tamil Nadu,COIMBATORE,2006,Whole Year,Maize,21528.0,115949.0
466,Tamil Nadu,COIMBATORE,2006,Whole Year,Moong(Green Gram),4395.0,1760.0
467,Tamil Nadu,COIMBATORE,2006,Whole Year,Onion,3223.0,37638.0
468,Tamil Nadu,COIMBATORE,2006,Whole Year,Ragi,115.0,311.0
469,Tamil Nadu,COIMBATORE,2006,Whole Year,Rapeseed &Mustard,1.0,841.0
470,Tamil Nadu,COIMBATORE,2006,Whole Year,Sesamum,1183.0,540.0
471,Tamil Nadu,COIMBATORE,2006,Whole Year,Sugarcane,9456.0,1305713.0
472,Tamil Nadu,COIMBATORE,2006,Whole Year,Sunflower,255.0,466.0
473,Tamil Nadu,COIMBATORE,2006,Whole Year,Sweet potato,1.0,17.0
474,Tamil Nadu,COIMBATORE,2006,Whole Year,Tapioca,1173.0,47343.0
475,Tamil Nadu,COIMBATORE,2006,Whole Year,Tobacco,348.0,520.0
476,Tamil Nadu,COIMBATORE,2006,Whole Year,Turmeric,2789.0,21076.0
477,Tamil Nadu,COIMBATORE,2006,Whole Year,Urad,2304.0,1609.0
478,Tamil Nadu,COIMBATORE,2007,Kharif,Rice,6479.0,24456.0
479,Tamil Nadu,COIMBATORE,2007,Kharif,Small millets,6.0,8.0
480,Tamil Nadu,COIMBATORE,2007,Whole Year,Arecanut,1678.0,3192.0
481,Tamil Nadu,COIMBATORE,2007,Whole Year,Arhar/Tur,394.0,276.0
482,Tamil Nadu,COIMBATORE,2007,Whole Year,Bajra,569.0,943.0
483,Tamil Nadu,COIMBATORE,2007,Whole Year,Banana,12126.0,442181.0
484,Tamil Nadu,COIMBATORE,2007,Whole Year,Black pepper,129.0,25.0
485,Tamil Nadu,COIMBATORE,2007,Whole Year,Cardamom,808.0,63.0
486,Tamil Nadu,COIMBATORE,2007,Whole Year,Cashewnut,280.0,160.0
487,Tamil Nadu,COIMBATORE,2007,Whole Year,Castor seed,198.0,73.0
488,Tamil Nadu,COIMBATORE,2007,Whole Year,Coconut,107106.0,15978.0
489,Tamil Nadu,COIMBATORE,2007,Whole Year,Coriander,1022.0,567.0
490,Tamil Nadu,COIMBATORE,2007,Whole Year,Cotton(lint),1997.0,2609.0
491,Tamil Nadu,COIMBATORE,2007,Whole Year,Dry chillies,1782.0,3024.0
492,Tamil Nadu,COIMBATORE,2007,Whole Year,Gram,5245.0,3887.0
493,Tamil Nadu,COIMBATORE,2007,Whole Year,Groundnut,14944.0,28061.0
494,Tamil Nadu,COIMBATORE,2007,Whole Year,Horse-gram,3333.0,1176.0
495,Tamil Nadu,COIMBATORE,2007,Whole Year,Jowar,74291.0,33475.0
496,Tamil Nadu,COIMBATORE,2007,Whole Year,Maize,21203.0,111874.0
497,Tamil Nadu,COIMBATORE,2007,Whole Year,Moong(Green Gram),3339.0,1953.0
498,Tamil Nadu,COIMBATORE,2007,Whole Year,Onion,3372.0,39537.0
499,Tamil Nadu,COIMBATORE,2007,Whole Year,Ragi,82.0,165.0
500,Tamil Nadu,COIMBATORE,2007,Whole Year,Sesamum,982.0,263.0
501,Tamil Nadu,COIMBATORE,2007,Whole Year,Small millets,10.0,8.0
502,Tamil Nadu,COIMBATORE,2007,Whole Year,Sugarcane,7174.0,805913.0
503,Tamil Nadu,COIMBATORE,2007,Whole Year,Sunflower,438.0,696.0
504,Tamil Nadu,COIMBATORE,2007,Whole Year,Tapioca,1123.0,47394.0
505,Tamil Nadu,COIMBATORE,2007,Whole Year,Tobacco,531.0,794.0
506,Tamil Nadu,COIMBATORE,2007,Whole Year,Turmeric,1907.0,12181.0
507,Tamil Nadu,COIMBATORE,2007,Whole Year,Urad,2059.0,536.0
508,Tamil Nadu,COIMBATORE,2008,Kharif,Rice,2573.0,25437.0
509,Tamil Nadu,COIMBATORE,2008,Kharif,Small millets,8.0,6.0
510,Tamil Nadu,COIMBATORE,2008,Whole Year,Arecanut,1608.0,3305.0
511,Tamil Nadu,COIMBATORE,2008,Whole Year,Arhar/Tur,271.0,67.0
512,Tamil Nadu,COIMBATORE,2008,Whole Year,Bajra,111.0,1548.0
513,Tamil Nadu,COIMBATORE,2008,Whole Year,Banana,9805.0,487742.0
514,Tamil Nadu,COIMBATORE,2008,Whole Year,Black pepper,127.0,25.0
515,Tamil Nadu,COIMBATORE,2008,Whole Year,Cardamom,808.0,63.0
516,Tamil Nadu,COIMBATORE,2008,Whole Year,Cashewnut,120.0,141.0
517,Tamil Nadu,COIMBATORE,2008,Whole Year,Castor seed,92.0,81.0
518,Tamil Nadu,COIMBATORE,2008,Whole Year,Coconut,76902.0,12406000.0
519,Tamil Nadu,COIMBATORE,2008,Whole Year,Coriander,194.0,250.0
520,Tamil Nadu,COIMBATORE,2008,Whole Year,Cotton(lint),1184.0,2220.0
521,Tamil Nadu,COIMBATORE,2008,Whole Year,Dry chillies,986.0,712.0
522,Tamil Nadu,COIMBATORE,2008,Whole Year,Dry ginger,2.0,40.0
523,Tamil Nadu,COIMBATORE,2008,Whole Year,Gram,1620.0,3681.0
524,Tamil Nadu,COIMBATORE,2008,Whole Year,Groundnut,8255.0,27278.0
525,Tamil Nadu,COIMBATORE,2008,Whole Year,Horse-gram,1939.0,1038.0
526,Tamil Nadu,COIMBATORE,2008,Whole Year,Jowar,34484.0,18434.0
527,Tamil Nadu,COIMBATORE,2008,Whole Year,Maize,5692.0,146154.0
528,Tamil Nadu,COIMBATORE,2008,Whole Year,Moong(Green Gram),1565.0,1123.0
529,Tamil Nadu,COIMBATORE,2008,Whole Year,Onion,779.0,29198.0
530,Tamil Nadu,COIMBATORE,2008,Whole Year,Ragi,43.0,86.0
531,Tamil Nadu,COIMBATORE,2008,Whole Year,Sesamum,873.0,369.0
532,Tamil Nadu,COIMBATORE,2008,Whole Year,Small millets,8.0,6.0
533,Tamil Nadu,COIMBATORE,2008,Whole Year,Sugarcane,2581.0,812334.0
534,Tamil Nadu,COIMBATORE,2008,Whole Year,Sunflower,29.0,426.0
535,Tamil Nadu,COIMBATORE,2008,Whole Year,Sweet potato,2.0,27.0
536,Tamil Nadu,COIMBATORE,2008,Whole Year,Tapioca,797.0,43875.0
537,Tamil Nadu,COIMBATORE,2008,Whole Year,Tobacco,132.0,676.0
538,Tamil Nadu,COIMBATORE,2008,Whole Year,Turmeric,1221.0,12451.0
539,Tamil Nadu,COIMBATORE,2008,Whole Year,Urad,1094.0,849.0
540,Tamil Nadu,COIMBATORE,2009,Kharif,Rice,2817.0,9884.0
541,Tamil Nadu,COIMBATORE,2009,Kharif,Small millets,5.0,5.0
542,Tamil Nadu,COIMBATORE,2009,Whole Year,Arecanut,1651.0,3324.0
543,Tamil Nadu,COIMBATORE,2009,Whole Year,Arhar/Tur,272.0,208.0
544,Tamil Nadu,COIMBATORE,2009,Whole Year,Bajra,123.0,185.0
545,Tamil Nadu,COIMBATORE,2009,Whole Year,Banana,9617.0,392089.0
546,Tamil Nadu,COIMBATORE,2009,Whole Year,Black pepper,129.0,27.0
547,Tamil Nadu,COIMBATORE,2009,Whole Year,Cardamom,808.0,63.0
548,Tamil Nadu,COIMBATORE,2009,Whole Year,Cashewnut,111.0,56.0
549,Tamil Nadu,COIMBATORE,2009,Whole Year,Castor seed,80.0,29.0
550,Tamil Nadu,COIMBATORE,2009,Whole Year,Coconut,79532.0,1150800.0
551,Tamil Nadu,COIMBATORE,2009,Whole Year,Coriander,357.0,129.0
552,Tamil Nadu,COIMBATORE,2009,Whole Year,Cotton(lint),948.0,3010.0
553,Tamil Nadu,COIMBATORE,2009,Whole Year,Dry chillies,800.0,427.0
554,Tamil Nadu,COIMBATORE,2009,Whole Year,Dry ginger,2.0,32.0
555,Tamil Nadu,COIMBATORE,2009,Whole Year,Gram,1989.0,1440.0
556,Tamil Nadu,COIMBATORE,2009,Whole Year,Groundnut,7201.0,12651.0
557,Tamil Nadu,COIMBATORE,2009,Whole Year,Horse-gram,2009.0,687.0
558,Tamil Nadu,COIMBATORE,2009,Whole Year,Jowar,33081.0,14835.0
559,Tamil Nadu,COIMBATORE,2009,Whole Year,Maize,5130.0,28486.0
560,Tamil Nadu,COIMBATORE,2009,Whole Year,Moong(Green Gram),1822.0,1248.0
561,Tamil Nadu,COIMBATORE,2009,Whole Year,Onion,858.0,12535.0
562,Tamil Nadu,COIMBATORE,2009,Whole Year,Ragi,80.0,217.0
563,Tamil Nadu,COIMBATORE,2009,Whole Year,Sesamum,695.0,206.0
564,Tamil Nadu,COIMBATORE,2009,Whole Year,Sugarcane,1813.0,167702.0
565,Tamil Nadu,COIMBATORE,2009,Whole Year,Sunflower,7.0,9.0
566,Tamil Nadu,COIMBATORE,2009,Whole Year,Sweet potato,1.0,15.0
567,Tamil Nadu,COIMBATORE,2009,Whole Year,Tapioca,600.0,21061.0
568,Tamil Nadu,COIMBATORE,2009,Whole Year,Tobacco,235.0,351.0
569,Tamil Nadu,COIMBATORE,2009,Whole Year,Turmeric,1285.0,7507.0
570,Tamil Nadu,COIMBATORE,2009,Whole Year,Urad,1017.0,387.0
571,Tamil Nadu,COIMBATORE,2010,Kharif,Arhar/Tur,316.0,214.0
572,Tamil Nadu,COIMBATORE,2010,Kharif,Castor seed,32.0,59.0
573,Tamil Nadu,COIMBATORE,2010,Kharif,Cotton(lint),878.0,2269.0
574,Tamil Nadu,COIMBATORE,2010,Kharif,Groundnut,6440.0,13090.0
575,Tamil Nadu,COIMBATORE,2010,Kharif,Horse-gram,1649.0,509.0
576,Tamil Nadu,COIMBATORE,2010,Kharif,Maize,3847.0,22512.0
577,Tamil Nadu,COIMBATORE,2010,Kharif,Moong(Green Gram),1485.0,683.0
578,Tamil Nadu,COIMBATORE,2010,Kharif,Ragi,57.0,137.0
579,Tamil Nadu,COIMBATORE,2010,Kharif,Rice,2666.0,10419.0
580,Tamil Nadu,COIMBATORE,2010,Kharif,Sunflower,3.0,4.0
581,Tamil Nadu,COIMBATORE,2010,Kharif,Urad,994.0,677.0
582,Tamil Nadu,COIMBATORE,2010,Rabi,Gram,1619.0,1162.0
583,Tamil Nadu,COIMBATORE,2010,Whole Year,Sugarcane,1505.0,175225.0
584,Tamil Nadu,COIMBATORE,2011,Kharif,Bajra,91.0,201.0
585,Tamil Nadu,COIMBATORE,2011,Kharif,Cotton(lint),1316.0,5227.0
586,Tamil Nadu,COIMBATORE,2011,Kharif,Groundnut,5420.0,13612.0
587,Tamil Nadu,COIMBATORE,2011,Kharif,Jowar,18112.0,13059.0
588,Tamil Nadu,COIMBATORE,2011,Kharif,Maize,2119.0,16962.0
589,Tamil Nadu,COIMBATORE,2011,Kharif,Ragi,19.0,50.0
590,Tamil Nadu,COIMBATORE,2011,Kharif,Rice,2629.0,10486.0
591,Tamil Nadu,COIMBATORE,2011,Rabi,Bajra,3.0,9.0
592,Tamil Nadu,COIMBATORE,2011,Rabi,Cotton(lint),118.0,325.0
593,Tamil Nadu,COIMBATORE,2011,Rabi,Groundnut,1657.0,4278.0
594,Tamil Nadu,COIMBATORE,2011,Rabi,Jowar,5002.0,5655.0
595,Tamil Nadu,COIMBATORE,2011,Rabi,Maize,2325.0,16166.0
596,Tamil Nadu,COIMBATORE,2011,Rabi,Rapeseed &Mustard,3.0,1.0
597,Tamil Nadu,COIMBATORE,2011,Rabi,Wheat,3.0,841.0
598,Tamil Nadu,COIMBATORE,2011,Whole Year,Arecanut,1732.0,3280.0
599,Tamil Nadu,COIMBATORE,2011,Whole Year,Arhar/Tur,309.0,269.0
600,Tamil Nadu,COIMBATORE,2011,Whole Year,Banana,8634.0,339894.0
601,Tamil Nadu,COIMBATORE,2011,Whole Year,Black pepper,129.0,27.0
602,Tamil Nadu,COIMBATORE,2011,Whole Year,Cardamom,808.0,63.0
603,Tamil Nadu,COIMBATORE,2011,Whole Year,Cashewnut,105.0,28.0
604,Tamil Nadu,COIMBATORE,2011,Whole Year,Castor seed,32.0,11.0
605,Tamil Nadu,COIMBATORE,2011,Whole Year,Coconut,82704.0,1250800000.0
606,Tamil Nadu,COIMBATORE,2011,Whole Year,Coriander,173.0,81.0
607,Tamil Nadu,COIMBATORE,2011,Whole Year,Dry chillies,628.0,274.0
608,Tamil Nadu,COIMBATORE,2011,Whole Year,Dry ginger,1.0,11.0
609,Tamil Nadu,COIMBATORE,2011,Whole Year,Gram,1562.0,1004.0
610,Tamil Nadu,COIMBATORE,2011,Whole Year,Horse-gram,1661.0,781.0
611,Tamil Nadu,COIMBATORE,2011,Whole Year,Moong(Green Gram),1922.0,1165.0
612,Tamil Nadu,COIMBATORE,2011,Whole Year,Onion,891.0,10636.0
613,Tamil Nadu,COIMBATORE,2011,Whole Year,Small millets,2.0,2.0
614,Tamil Nadu,COIMBATORE,2011,Whole Year,Sugarcane,1484.0,192425.0
615,Tamil Nadu,COIMBATORE,2011,Whole Year,Sunflower,48.0,88.0
616,Tamil Nadu,COIMBATORE,2011,Whole Year,Tapioca,652.0,24556.0
617,Tamil Nadu,COIMBATORE,2011,Whole Year,Tobacco,86.0,232.0
618,Tamil Nadu,COIMBATORE,2011,Whole Year,Turmeric,2454.0,27931.0
619,Tamil Nadu,COIMBATORE,2011,Whole Year,Urad,1391.0,990.0
620,Tamil Nadu,COIMBATORE,2012,Kharif,Arhar/Tur,212.0,88.0
621,Tamil Nadu,COIMBATORE,2012,Kharif,Castor seed,64.0,11.39
622,Tamil Nadu,COIMBATORE,2012,Kharif,Cotton(lint),558.0,979.0
623,Tamil Nadu,COIMBATORE,2012,Kharif,Groundnut,5434.0,8549.0
624,Tamil Nadu,COIMBATORE,2012,Kharif,Horse-gram,1616.0,638.0
625,Tamil Nadu,COIMBATORE,2012,Kharif,Maize,4601.0,16919.0
626,Tamil Nadu,COIMBATORE,2012,Kharif,Moong(Green Gram),1398.0,300.0
627,Tamil Nadu,COIMBATORE,2012,Kharif,Ragi,25.0,47.0
628,Tamil Nadu,COIMBATORE,2012,Kharif,Rice,2156.0,7890.0
629,Tamil Nadu,COIMBATORE,2012,Kharif,Sunflower,4.0,5.0
630,Tamil Nadu,COIMBATORE,2012,Kharif,Urad,987.0,526.0
631,Tamil Nadu,COIMBATORE,2012,Rabi,Gram,1295.0,929.0
632,Tamil Nadu,COIMBATORE,2012,Whole Year,Sugarcane,1404.0,147841.0
633,Tamil Nadu,COIMBATORE,2013,Kharif,Bajra,56.0,128.0
634,Tamil Nadu,COIMBATORE,2013,Kharif,Castor seed,66.0,23.0
635,Tamil Nadu,COIMBATORE,2013,Kharif,Cotton(lint),336.0,768.0
636,Tamil Nadu,COIMBATORE,2013,Kharif,Groundnut,4341.0,10788.0
637,Tamil Nadu,COIMBATORE,2013,Kharif,Horse-gram,969.0,930.0
638,Tamil Nadu,COIMBATORE,2013,Kharif,Jowar,18516.0,16636.0
639,Tamil Nadu,COIMBATORE,2013,Kharif,Maize,3082.0,20147.0
640,Tamil Nadu,COIMBATORE,2013,Kharif,Moong(Green Gram),677.0,486.0
641,Tamil Nadu,COIMBATORE,2013,Kharif,Onion,708.0,12036.0
642,Tamil Nadu,COIMBATORE,2013,Kharif,Ragi,8.0,22.0
643,Tamil Nadu,COIMBATORE,2013,Kharif,Rice,2158.0,10139.0
644,Tamil Nadu,COIMBATORE,2013,Kharif,Sunflower,1.0,2.0
645,Tamil Nadu,COIMBATORE,2013,Kharif,Urad,646.0,543.0
646,Tamil Nadu,COIMBATORE,2013,Rabi,Bajra,18.0,36.0
647,Tamil Nadu,COIMBATORE,2013,Rabi,Cotton(lint),12.0,29.0
648,Tamil Nadu,COIMBATORE,2013,Rabi,Groundnut,714.0,1601.0
649,Tamil Nadu,COIMBATORE,2013,Rabi,Horse-gram,880.0,840.0
650,Tamil Nadu,COIMBATORE,2013,Rabi,Jowar,6485.0,6469.0
651,Tamil Nadu,COIMBATORE,2013,Rabi,Maize,2361.0,15650.0
652,Tamil Nadu,COIMBATORE,2013,Rabi,Moong(Green Gram),297.0,240.0
653,Tamil Nadu,COIMBATORE,2013,Rabi,Onion,78.0,661.0
